,subjID,workerId,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,z_scored_RT,startTime,trial,stimulus_0,stimulus_1,duration,actual_depth_0,depth_difference,kinect_answer,actual_depth_1,discrim_choice,trial_RT,log_fixation,log_sceneDuration1,log_mask1,log_sceneDuration2,log_mask2,experimentTime,totalTime,age,gender
1043,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.539521116300701,9-50-58,12.0,depth_discrimination_stimuli/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1-target.png,depth_discrimination_stimuli/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4-target.png,1000.0,4.0035,1.1599999999999997,depth_discrimination_stimuli/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4-target.png,2.8435,1.0,641.0,1000.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
1044,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.125854457452128,9-50-58,13.0,depth_discrimination_stimuli/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1-target.png,depth_discrimination_stimuli/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4-target.png,1000.0,4.135,0.33199999999999985,depth_discrimination_stimuli/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1-target.png,4.467,0.0,796.0,1001.0,999.0,1000.0,999.0,500.0,,633057.0,42.0,Man
1045,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.616916813762692,9-50-58,14.0,depth_discrimination_stimuli/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0-target.png,depth_discrimination_stimuli/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1-target.png,1000.0,4.388999999999999,0.31849999999999934,depth_discrimination_stimuli/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1-target.png,4.0705,0.0,612.0,1001.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
1046,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.859779174764111,9-50-58,15.0,depth_discrimination_stimuli/002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize_1/002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize_1-target.png,depth_discrimination_stimuli/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1-target.png,1000.0,1.8915,0.4800000000000002,depth_discrimination_stimuli/002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize_1/002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize_1-target.png,2.3715,1.0,521.0,1001.0,999.0,1000.0,999.0,500.0,,633057.0,42.0,Man
1048,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.582222190762489,9-50-58,17.0,depth_discrimination_stimuli/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8-target.png,depth_discrimination_stimuli/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7-target.png,1000.0,2.8775,1.1810000000000005,depth_discrimination_stimuli/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8/003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize_8-target.png,4.0585,0.0,625.0,1001.0,999.0,1000.0,999.0,500.0,,633057.0,42.0,Man
1049,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-3.9710630625281467,9-50-58,18.0,depth_discrimination_stimuli/002467_2014-06-28_20-38-07_260595134347_rgbf000026-resize_2/002467_2014-06-28_20-38-07_260595134347_rgbf000026-resize_2-target.png,depth_discrimination_stimuli/002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize_0/002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize_0-target.png,1000.0,4.742,0.7050000000000001,depth_discrimination_stimuli/002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize_0/002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize_0-target.png,4.037,1.0,854.0,1001.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
1050,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.8010651973791525,9-50-58,19.0,depth_discrimination_stimuli/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4-target.png,depth_discrimination_stimuli/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2-target.png,1000.0,4.0106666666667,0.5586666666667002,depth_discrimination_stimuli/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2-target.png,3.452,1.0,543.0,1001.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
1051,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-3.514695329217786,9-50-58,20.0,depth_discrimination_stimuli/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0-target.png,depth_discrimination_stimuli/002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize_1/002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize_1-target.png,1000.0,3.7335,1.0160000000000005,depth_discrimination_stimuli/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0-target.png,4.7495,0.0,1025.0,1000.0,999.0,1000.0,999.0,500.0,,633057.0,42.0,Man
1052,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-5.102641535765532,9-50-58,21.0,depth_discrimination_stimuli/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1-target.png,depth_discrimination_stimuli/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2-target.png,1000.0,1.9680000000000002,0.7894999999999996,depth_discrimination_stimuli/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1-target.png,2.7575,0.0,430.0,1001.0,999.0,1001.0,1000.0,500.0,,633057.0,42.0,Man
1053,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-5.07061572991919,9-50-58,22.0,depth_discrimination_stimuli/000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize_2/000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize_2-target.png,depth_discrimination_stimuli/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1-target.png,1000.0,4.098,0.5640000000000001,depth_discrimination_stimuli/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1/000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize_1-target.png,3.534,0.0,442.0,1001.0,1000.0,1000.0,999.0,500.0,,633057.0,42.0,Man
1054,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.624923265224277,9-50-58,23.0,depth_discrimination_stimuli/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1-target.png,depth_discrimination_stimuli/002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize_1/002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize_1-target.png,1000.0,4.1045,0.6624999999999996,depth_discrimination_stimuli/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1-target.png,4.7669999999999995,0.0,609.0,1001.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
1055,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-3.7789082274501,9-50-58,24.0,depth_discrimination_stimuli/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2-target.png,depth_discrimination_stimuli/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2-target.png,1000.0,2.331,0.6844999999999999,depth_discrimination_stimuli/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2-target.png,1.6465,1.0,926.0,1001.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
1056,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.560871653531595,9-50-58,25.0,depth_discrimination_stimuli/002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize_4/002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize_4-target.png,depth_discrimination_stimuli/001092_2014-06-15_17-34-58_260595134347_rgbf000171-resize_3/001092_2014-06-15_17-34-58_260595134347_rgbf000171-resize_3-target.png,1000.0,1.9205,0.7729999999999997,depth_discrimination_stimuli/002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize_4/002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize_4-target.png,2.6935,1.0,633.0,1000.0,999.0,1000.0,999.0,500.0,,633057.0,42.0,Man
1058,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-2.8181340520598677,9-50-58,27.0,depth_discrimination_stimuli/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1-target.png,depth_discrimination_stimuli/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3-target.png,1000.0,3.786,0.2709999999999999,depth_discrimination_stimuli/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3-target.png,3.515,1.0,1286.0,1001.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
1059,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-4.256626497991355,9-50-58,28.0,depth_discrimination_stimuli/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4-target.png,depth_discrimination_stimuli/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1-target.png,1000.0,4.363,0.6099999999999994,depth_discrimination_stimuli/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4-target.png,4.973,0.0,747.0,1001.0,1000.0,1000.0,999.0,501.0,,633057.0,42.0,Man
1060,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-3.3465598485244956,9-50-58,29.0,depth_discrimination_stimuli/003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize_3/003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize_3-target.png,depth_discrimination_stimuli/001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize_4/001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize_4-target.png,1000.0,1.6255,0.41700000000000004,depth_discrimination_stimuli/003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize_3/003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize_3-target.png,2.0425,0.0,1088.0,1000.0,999.0,1000.0,999.0,501.0,,633057.0,42.0,Man
1061,931134.0,A3KPNQGV1DGJD5,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim1000_randls_56_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#248,248.0,1920.0,936.0,1920.0,1080.0,9-6-2022,-2.3777792216726783,9-50-58,30.0,depth_discrimination_stimuli/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3-target.png,depth_discrimination_stimuli/001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize_4/001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize_4-target.png,1000.0,3.6445,0.6105,depth_discrimination_stimuli/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3-target.png,4.255,0.0,1451.0,1001.0,1000.0,1000.0,1000.0,500.0,,633057.0,42.0,Man
