,subjID,workerId,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,z_scored_RT,startTime,trial,stimulus_0,stimulus_1,duration,actual_depth_0,depth_difference,kinect_answer,actual_depth_1,discrim_choice,trial_RT,log_fixation,log_sceneDuration1,log_mask1,log_sceneDuration2,log_mask2,experimentTime,totalTime,age,gender
7710,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.0471069233089825,6-46-8,57.0,depth_discrimination_stimuli/000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize_4/000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize_4-target.png,depth_discrimination_stimuli/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4-target.png,125.0,4.632,0.39899999999999913,depth_discrimination_stimuli/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4/001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize_4-target.png,4.2330000000000005,0.0,1077.0,1016.0,125.0,-0.5715814716316576,118.0,507.0,,2357286.0,53.0,Man
7711,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.189505372309935,6-46-8,58.0,depth_discrimination_stimuli/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0-target.png,depth_discrimination_stimuli/000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize_0/000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize_0-target.png,125.0,3.068,0.31300000000000017,depth_discrimination_stimuli/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0-target.png,3.3810000000000002,0.0,922.0,1016.0,125.0,1000.0,120.0,505.0,,2357286.0,53.0,Man
7712,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.0167898341668442,6-46-8,59.0,depth_discrimination_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,depth_discrimination_stimuli/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3-target.png,125.0,3.2155,0.9819999999999998,depth_discrimination_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,4.1975,0.0,1110.0,1016.0,125.0,-0.5734566270709502,125.0,500.0,,2357286.0,53.0,Man
7713,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-2.0373687472159623,6-46-8,60.0,depth_discrimination_stimuli/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize_1/002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize_1-target.png,depth_discrimination_stimuli/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1-target.png,125.0,3.1439999999999997,0.29499999999999993,depth_discrimination_stimuli/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1/000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize_1-target.png,2.8489999999999998,0.0,-0.8950457849096385,1007.0,132.0,-0.5425165623226216,86.0,512.0,,2357286.0,53.0,Man
7714,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.2942371348009583,6-46-8,61.0,depth_discrimination_stimuli/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4-target.png,depth_discrimination_stimuli/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1-target.png,125.0,1.337,0.31499999999999995,depth_discrimination_stimuli/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4-target.png,1.652,0.0,808.0,1015.0,125.0,-0.5734566270709502,135.0,490.0,,2357286.0,53.0,Man
7715,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.5634161383963072,6-46-8,62.0,depth_discrimination_stimuli/003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize_2/003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize_2-target.png,depth_discrimination_stimuli/002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize_2/002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize_2-target.png,125.0,3.2575,1.2279999999999998,depth_discrimination_stimuli/002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize_2/002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize_2-target.png,2.0295,1.0,515.0,1083.0,56.0,991.0,121.0,507.0,,2357286.0,53.0,Man
7717,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.23313901482611823,6-46-8,64.0,depth_discrimination_stimuli/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1-target.png,depth_discrimination_stimuli/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2-target.png,125.0,1.9680000000000002,0.7894999999999996,depth_discrimination_stimuli/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1/003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize_1-target.png,2.7575,1.0,1963.0,1006.0,-1.3938371317614815,-0.5734566270709502,126.0,509.0,,2357286.0,53.0,Man
7718,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.8881718802305,6-46-8,65.0,depth_discrimination_stimuli/003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize_0/003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize_0-target.png,depth_discrimination_stimuli/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3-target.png,125.0,3.1185,0.8660000000000001,depth_discrimination_stimuli/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3/001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize_3-target.png,2.2525,1.0,1250.0,1017.0,108.0,-0.5715814716316576,-1.3938371317614815,500.0,,2357286.0,53.0,Man
7719,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.2189037617810994,6-46-8,66.0,depth_discrimination_stimuli/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize_1/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize_1-target.png,depth_discrimination_stimuli/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1-target.png,125.0,3.7910000000000004,1.0605000000000002,depth_discrimination_stimuli/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1-target.png,2.7305,1.0,890.0,1015.0,140.0,970.0,125.0,501.0,,2357286.0,53.0,Man
7720,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.4981884617571612,6-46-8,67.0,depth_discrimination_stimuli/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1-target.png,depth_discrimination_stimuli/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4-target.png,125.0,4.0035,1.1599999999999997,depth_discrimination_stimuli/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4-target.png,2.8435,1.0,586.0,1000.0,168.0,957.0,125.0,500.0,,2357286.0,53.0,Man
7721,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.5087489161182844,6-46-8,68.0,depth_discrimination_stimuli/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0-target.png,depth_discrimination_stimuli/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0-target.png,125.0,4.9305,0.6015000000000006,depth_discrimination_stimuli/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0-target.png,4.329,0.0,1663.0,1000.0,125.0,-0.5715814716316576,-1.3938371317614815,500.0,,2357286.0,53.0,Man
7722,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.2446273525683682,6-46-8,69.0,depth_discrimination_stimuli/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0-target.png,depth_discrimination_stimuli/001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize_0/001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize_0-target.png,125.0,1.996,0.6665000000000001,depth_discrimination_stimuli/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0-target.png,2.6625,1.0,862.0,-0.5715814716316576,155.0,970.0,-1.3938371317614815,542.0,,2357286.0,53.0,Man
7723,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.33419597863324585,6-46-8,70.0,depth_discrimination_stimuli/001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize_0/001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize_0-target.png,depth_discrimination_stimuli/000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize_3/000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize_3-target.png,125.0,4.8260000000000005,0.9545000000000003,depth_discrimination_stimuli/000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize_3/000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize_3-target.png,3.8715,1.0,1853.0,-0.5715814716316576,-1.3938371317614815,1000.0,-1.3938371317614815,504.0,,2357286.0,53.0,Man
7725,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.4531721778794406,6-46-8,72.0,depth_discrimination_stimuli/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4-target.png,depth_discrimination_stimuli/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2-target.png,125.0,4.0106666666667,0.5586666666667002,depth_discrimination_stimuli/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2-target.png,3.452,1.0,635.0,-0.5715814716316576,125.0,1000.0,-1.3938371317614815,500.0,,2357286.0,53.0,Man
7726,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,1.0732519172987496,6-46-8,73.0,depth_discrimination_stimuli/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1-target.png,depth_discrimination_stimuli/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3-target.png,125.0,3.786,0.2709999999999999,depth_discrimination_stimuli/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3-target.png,3.515,3.0,3385.0,1073.0,56.0,1008.0,118.0,498.0,,2357286.0,53.0,Man
7727,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,2.5422526911859955,6-46-8,74.0,depth_discrimination_stimuli/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3-target.png,depth_discrimination_stimuli/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1/002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize_1-target.png,125.0,1.8030000000000002,1.164,depth_discrimination_stimuli/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3-target.png,2.967,3.0,4984.0,1015.0,110.0,1016.0,109.0,561.0,,2357286.0,53.0,Man
7728,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.2845861964006559,6-46-8,75.0,depth_discrimination_stimuli/001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize_1/001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize_1-target.png,depth_discrimination_stimuli/002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize_2/002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize_2-target.png,125.0,1.86,0.7220000000000002,depth_discrimination_stimuli/002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize_2/002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize_2-target.png,1.138,0.0,1907.0,1030.0,-1.3938371317614815,1000.0,126.0,515.0,,2357286.0,53.0,Man
7729,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,0.48895892655935724,6-46-8,76.0,depth_discrimination_stimuli/001235_2014-06-17_16-37-36_260595134347_rgbf000084-resize_4/001235_2014-06-17_16-37-36_260595134347_rgbf000084-resize_4-target.png,depth_discrimination_stimuli/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1-target.png,125.0,3.6605,0.3014999999999999,depth_discrimination_stimuli/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1-target.png,3.359,0.0,2749.0,1015.0,111.0,1000.0,138.0,-1.0553715749691595,,2357286.0,53.0,Man
7730,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,0.7526257321288629,6-46-8,77.0,depth_discrimination_stimuli/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2-target.png,depth_discrimination_stimuli/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5-target.png,125.0,3.576,1.0710000000000002,depth_discrimination_stimuli/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5-target.png,2.505,0.0,3036.0,1015.0,125.0,-0.5734566270709502,125.0,564.0,,2357286.0,53.0,Man
7731,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,0.9666827554657786,6-46-8,78.0,depth_discrimination_stimuli/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4-target.png,depth_discrimination_stimuli/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1/000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize_1-target.png,125.0,4.363,0.6099999999999994,depth_discrimination_stimuli/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4/002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize_4-target.png,4.973,1.0,3269.0,1011.0,-1.3947747094811278,1000.0,141.0,484.0,,2357286.0,53.0,Man
7732,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.6860579526162447,6-46-8,79.0,depth_discrimination_stimuli/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4-target.png,depth_discrimination_stimuli/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4-target.png,125.0,1.9955,0.5695000000000001,depth_discrimination_stimuli/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4-target.png,1.426,0.0,1470.0,1002.0,-1.3938371317614815,1008.0,133.0,490.0,,2357286.0,53.0,Man
7734,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.2087980654003867,6-46-8,81.0,depth_discrimination_stimuli/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2/000749_2014-06-08_21-55-06_260595134347_rgbf000070-resize_2-target.png,depth_discrimination_stimuli/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2-target.png,125.0,2.331,0.6844999999999999,depth_discrimination_stimuli/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2-target.png,1.6465,1.0,901.0,1002.0,-1.3938371317614815,-0.5715814716316576,173.0,450.0,,2357286.0,53.0,Man
7735,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.3732453065047125,6-46-8,82.0,depth_discrimination_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,depth_discrimination_stimuli/001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize_4/001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize_4-target.png,125.0,1.841,0.5880000000000003,depth_discrimination_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,2.4290000000000003,0.0,722.0,1007.0,118.0,1000.0,125.0,501.0,,2357286.0,53.0,Man
7736,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-1.2133915637552561,6-46-8,83.0,depth_discrimination_stimuli/001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize_2/001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize_2-target.png,depth_discrimination_stimuli/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3-target.png,125.0,2.24,0.43533333333330027,depth_discrimination_stimuli/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3/002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize_3-target.png,1.8046666666667,0.0,896.0,1000.0,125.0,1000.0,125.0,499.0,,2357286.0,53.0,Man
7737,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.7319929361649391,6-46-8,84.0,depth_discrimination_stimuli/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2-target.png,depth_discrimination_stimuli/001167_2014-06-17_15-38-07_260595134347_rgbf000108-resize_0/001167_2014-06-17_15-38-07_260595134347_rgbf000108-resize_0-target.png,125.0,1.357,0.49350000000000005,depth_discrimination_stimuli/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2-target.png,1.8505,1.0,1420.0,-0.5715814716316576,-1.3947747094811278,1000.0,-1.3938371317614815,500.0,,2357286.0,53.0,Man
7738,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,1.4480813830560957,6-46-8,85.0,depth_discrimination_stimuli/000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize_1/000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize_1-target.png,depth_discrimination_stimuli/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4-target.png,125.0,3.3825,0.851,depth_discrimination_stimuli/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4-target.png,2.5315,2.0,3793.0,1000.0,125.0,1003.0,121.0,527.0,,2357286.0,53.0,Man
7739,313252.0,A1NZYAMEJDH8SU,DepthScenes,v2_duration_discrimination,discrim_jsons/Discrim125_randls_3_rotated.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/v2_depth_discrimination_MTurk/v2_DepthDiscrim_HTML.html#67,67.0,1366.0,657.0,1366.0,768.0,9-5-2022,-0.7917084147782417,6-46-8,86.0,depth_discrimination_stimuli/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6-target.png,depth_discrimination_stimuli/000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize_2/000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize_2-target.png,125.0,2.1830000000000003,0.3029999999999995,depth_discrimination_stimuli/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6-target.png,2.4859999999999998,1.0,1355.0,1015.0,109.0,1010.0,118.0,512.0,,2357286.0,53.0,Man
